Persian|https://img.pokemondb.net/sprites/sun-moon/icon/persian.png
Psyduck|https://img.pokemondb.net/sprites/sun-moon/icon/psyduck.png
Golduck|https://img.pokemondb.net/sprites/sun-moon/icon/golduck.png
Mankey|https://img.pokemondb.net/sprites/sun-moon/icon/mankey.png
Primeape|https://img.pokemondb.net/sprites/sun-moon/icon/primeape.png
Growlithe|https://img.pokemondb.net/sprites/sun-moon/icon/growlithe.png
Arcanine|https://img.pokemondb.net/sprites/sun-moon/icon/arcanine.png
Poliwag|https://img.pokemondb.net/sprites/sun-moon/icon/poliwag.png
Poliwhirl|https://img.pokemondb.net/sprites/sun-moon/icon/poliwhirl.png
Poliwrath|https://img.pokemondb.net/sprites/sun-moon/icon/poliwrath.png
Abra|https://img.pokemondb.net/sprites/sun-moon/icon/abra.png
Kadabra|https://img.pokemondb.net/sprites/sun-moon/icon/kadabra.png
Alakazam|https://img.pokemondb.net/sprites/sun-moon/icon/alakazam.png
Machop|https://img.pokemondb.net/sprites/sun-moon/icon/machop.png
Machoke|https://img.pokemondb.net/sprites/sun-moon/icon/machoke.png
Machamp|https://img.pokemondb.net/sprites/sun-moon/icon/machamp.png
Bellsprout|https://img.pokemondb.net/sprites/sun-moon/icon/bellsprout.png
Weepinbell|https://img.pokemondb.net/sprites/sun-moon/icon/weepinbell.png
Victreebel|https://img.pokemondb.net/sprites/sun-moon/icon/victreebel.png
Tentacool|https://img.pokemondb.net/sprites/sun-moon/icon/tentacool.png
Tentacruel|https://img.pokemondb.net/sprites/sun-moon/icon/tentacruel.png
Geodude|https://img.pokemondb.net/sprites/sun-moon/icon/geodude.png
Graveler|https://img.pokemondb.net/sprites/sun-moon/icon/graveler.png
Golem|https://img.pokemondb.net/sprites/sun-moon/icon/golem.png
Ponyta|https://img.pokemondb.net/sprites/sun-moon/icon/ponyta.png
Rapidash|https://img.pokemondb.net/sprites/sun-moon/icon/rapidash.png
Slowpoke|https://img.pokemondb.net/sprites/sun-moon/icon/slowpoke.png
Slowbro|https://img.pokemondb.net/sprites/sun-moon/icon/slowbro.png
Magnemite|https://img.pokemondb.net/sprites/sun-moon/icon/magnemite.png
Magneton|https://img.pokemondb.net/sprites/sun-moon/icon/magneton.png
Farfetch'd|https://img.pokemondb.net/sprites/sun-moon/icon/farfetchd.png
Doduo|https://img.pokemondb.net/sprites/sun-moon/icon/doduo.png
Dodrio|https://img.pokemondb.net/sprites/sun-moon/icon/dodrio.png
Seel|https://img.pokemondb.net/sprites/sun-moon/icon/seel.png
Dewgong|https://img.pokemondb.net/sprites/sun-moon/icon/dewgong.png
Grimer|https://img.pokemondb.net/sprites/sun-moon/icon/grimer.png
Muk|https://img.pokemondb.net/sprites/sun-moon/icon/muk.png
Shellder|https://img.pokemondb.net/sprites/sun-moon/icon/shellder.png
Cloyster|https://img.pokemondb.net/sprites/sun-moon/icon/cloyster.png
Gastly|https://img.pokemondb.net/sprites/sun-moon/icon/gastly.png
Haunter|https://img.pokemondb.net/sprites/sun-moon/icon/haunter.png
Gengar|https://img.pokemondb.net/sprites/sun-moon/icon/gengar.png
Onix|https://img.pokemondb.net/sprites/sun-moon/icon/onix.png
Drowzee|https://img.pokemondb.net/sprites/sun-moon/icon/drowzee.png
Hypno|https://img.pokemondb.net/sprites/sun-moon/icon/hypno.png
Krabby|https://img.pokemondb.net/sprites/sun-moon/icon/krabby.png
Kingler|https://img.pokemondb.net/sprites/sun-moon/icon/kingler.png
Voltorb|https://img.pokemondb.net/sprites/sun-moon/icon/voltorb.png
Electrode|https://img.pokemondb.net/sprites/sun-moon/icon/electrode.png
Exeggcute|https://img.pokemondb.net/sprites/sun-moon/icon/exeggcute.png
Exeggutor|https://img.pokemondb.net/sprites/sun-moon/icon/exeggutor.png
Cubone|https://img.pokemondb.net/sprites/sun-moon/icon/cubone.png
Marowak|https://img.pokemondb.net/sprites/sun-moon/icon/marowak.png
Hitmonlee|https://img.pokemondb.net/sprites/sun-moon/icon/hitmonlee.png
Hitmonchan|https://img.pokemondb.net/sprites/sun-moon/icon/hitmonchan.png
Lickitung|https://img.pokemondb.net/sprites/sun-moon/icon/lickitung.png
Koffing|https://img.pokemondb.net/sprites/sun-moon/icon/koffing.png
Weezing|https://img.pokemondb.net/sprites/sun-moon/icon/weezing.png
Rhyhorn|https://img.pokemondb.net/sprites/sun-moon/icon/rhyhorn.png
Rhydon|https://img.pokemondb.net/sprites/sun-moon/icon/rhydon.png
Chansey|https://img.pokemondb.net/sprites/sun-moon/icon/chansey.png
Tangela|https://img.pokemondb.net/sprites/sun-moon/icon/tangela.png
Kangaskhan|https://img.pokemondb.net/sprites/sun-moon/icon/kangaskhan.png
Horsea|https://img.pokemondb.net/sprites/sun-moon/icon/horsea.png
Seadra|https://img.pokemondb.net/sprites/sun-moon/icon/seadra.png
Goldeen|https://img.pokemondb.net/sprites/sun-moon/icon/goldeen.png
Seaking|https://img.pokemondb.net/sprites/sun-moon/icon/seaking.png
Staryu|https://img.pokemondb.net/sprites/sun-moon/icon/staryu.png
Starmie|https://img.pokemondb.net/sprites/sun-moon/icon/starmie.png
Mr. Mime|https://img.pokemondb.net/sprites/sun-moon/icon/mr-mime.png
Scyther|https://img.pokemondb.net/sprites/sun-moon/icon/scyther.png
Jynx|https://img.pokemondb.net/sprites/sun-moon/icon/jynx.png
Electabuzz|https://img.pokemondb.net/sprites/sun-moon/icon/electabuzz.png
Magmar|https://img.pokemondb.net/sprites/sun-moon/icon/magmar.png
Pinsir|https://img.pokemondb.net/sprites/sun-moon/icon/pinsir.png
Tauros|https://img.pokemondb.net/sprites/sun-moon/icon/tauros.png
Magikarp|https://img.pokemondb.net/sprites/sun-moon/icon/magikarp.png
Gyarados|https://img.pokemondb.net/sprites/sun-moon/icon/gyarados.png
Lapras|https://img.pokemondb.net/sprites/sun-moon/icon/lapras.png
Ditto|https://img.pokemondb.net/sprites/sun-moon/icon/ditto.png
Eevee|https://img.pokemondb.net/sprites/sun-moon/icon/eevee.png
Vaporeon|https://img.pokemondb.net/sprites/sun-moon/icon/vaporeon.png
Jolteon|https://img.pokemondb.net/sprites/sun-moon/icon/jolteon.png
Flareon|https://img.pokemondb.net/sprites/sun-moon/icon/flareon.png
Porygon|https://img.pokemondb.net/sprites/sun-moon/icon/porygon.png
Omanyte|https://img.pokemondb.net/sprites/sun-moon/icon/omanyte.png
Omastar|https://img.pokemondb.net/sprites/sun-moon/icon/omastar.png
Kabuto|https://img.pokemondb.net/sprites/sun-moon/icon/kabuto.png
Kabutops|https://img.pokemondb.net/sprites/sun-moon/icon/kabutops.png
Aerodactyl|https://img.pokemondb.net/sprites/sun-moon/icon/aerodactyl.png
Snorlax|https://img.pokemondb.net/sprites/sun-moon/icon/snorlax.png
Articuno|https://img.pokemondb.net/sprites/sun-moon/icon/articuno.png
Zapdos|https://img.pokemondb.net/sprites/sun-moon/icon/zapdos.png
Moltres|https://img.pokemondb.net/sprites/sun-moon/icon/moltres.png
Dratini|https://img.pokemondb.net/sprites/sun-moon/icon/dratini.png
Dragonair|https://img.pokemondb.net/sprites/sun-moon/icon/dragonair.png
Dragonite|https://img.pokemondb.net/sprites/sun-moon/icon/dragonite.png
Mewtwo|https://img.pokemondb.net/sprites/sun-moon/icon/mewtwo.png
Mew|https://img.pokemondb.net/sprites/sun-moon/icon/mew.png
Chikorita|https://img.pokemondb.net/sprites/sun-moon/icon/chikorita.png
Bayleef|https://img.pokemondb.net/sprites/sun-moon/icon/bayleef.png
Meganium|https://img.pokemondb.net/sprites/sun-moon/icon/meganium.png
Cyndaquil|https://img.pokemondb.net/sprites/sun-moon/icon/cyndaquil.png
Quilava|https://img.pokemondb.net/sprites/sun-moon/icon/quilava.png
Typhlosion|https://img.pokemondb.net/sprites/sun-moon/icon/typhlosion.png
Totodile|https://img.pokemondb.net/sprites/sun-moon/icon/totodile.png
Croconaw|https://img.pokemondb.net/sprites/sun-moon/icon/croconaw.png
Feraligatr|https://img.pokemondb.net/sprites/sun-moon/icon/feraligatr.png
Sentret|https://img.pokemondb.net/sprites/sun-moon/icon/sentret.png
Furret|https://img.pokemondb.net/sprites/sun-moon/icon/furret.png
Hoothoot|https://img.pokemondb.net/sprites/sun-moon/icon/hoothoot.png
Noctowl|https://img.pokemondb.net/sprites/sun-moon/icon/noctowl.png
Ledyba|https://img.pokemondb.net/sprites/sun-moon/icon/ledyba.png
Ledian|https://img.pokemondb.net/sprites/sun-moon/icon/ledian.png
Spinarak|https://img.pokemondb.net/sprites/sun-moon/icon/spinarak.png
Ariados|https://img.pokemondb.net/sprites/sun-moon/icon/ariados.png
Crobat|https://img.pokemondb.net/sprites/sun-moon/icon/crobat.png
Chinchou|https://img.pokemondb.net/sprites/sun-moon/icon/chinchou.png
Lanturn|https://img.pokemondb.net/sprites/sun-moon/icon/lanturn.png
Pichu|https://img.pokemondb.net/sprites/sun-moon/icon/pichu.png
Cleffa|https://img.pokemondb.net/sprites/sun-moon/icon/cleffa.png
Igglybuff|https://img.pokemondb.net/sprites/sun-moon/icon/igglybuff.png
Togepi|https://img.pokemondb.net/sprites/sun-moon/icon/togepi.png
Togetic|https://img.pokemondb.net/sprites/sun-moon/icon/togetic.png
Natu|https://img.pokemondb.net/sprites/sun-moon/icon/natu.png
Xatu|https://img.pokemondb.net/sprites/sun-moon/icon/xatu.png
Mareep|https://img.pokemondb.net/sprites/sun-moon/icon/mareep.png
Flaaffy|https://img.pokemondb.net/sprites/sun-moon/icon/flaaffy.png
Ampharos|https://img.pokemondb.net/sprites/sun-moon/icon/ampharos.png
Bellossom|https://img.pokemondb.net/sprites/sun-moon/icon/bellossom.png
Marill|https://img.pokemondb.net/sprites/sun-moon/icon/marill.png
Azumarill|https://img.pokemondb.net/sprites/sun-moon/icon/azumarill.png
Sudowoodo|https://img.pokemondb.net/sprites/sun-moon/icon/sudowoodo.png
Politoed|https://img.pokemondb.net/sprites/sun-moon/icon/politoed.png
Hoppip|https://img.pokemondb.net/sprites/sun-moon/icon/hoppip.png
Skiploom|https://img.pokemondb.net/sprites/sun-moon/icon/skiploom.png
Jumpluff|https://img.pokemondb.net/sprites/sun-moon/icon/jumpluff.png
Aipom|https://img.pokemondb.net/sprites/sun-moon/icon/aipom.png
Sunkern|https://img.pokemondb.net/sprites/sun-moon/icon/sunkern.png
Sunflora|https://img.pokemondb.net/sprites/sun-moon/icon/sunflora.png
Yanma|https://img.pokemondb.net/sprites/sun-moon/icon/yanma.png
Wooper|https://img.pokemondb.net/sprites/sun-moon/icon/wooper.png
Quagsire|https://img.pokemondb.net/sprites/sun-moon/icon/quagsire.png
Espeon|https://img.pokemondb.net/sprites/sun-moon/icon/espeon.png
Umbreon|https://img.pokemondb.net/sprites/sun-moon/icon/umbreon.png
Murkrow|https://img.pokemondb.net/sprites/sun-moon/icon/murkrow.png
Slowking|https://img.pokemondb.net/sprites/sun-moon/icon/slowking.png
Misdreavus|https://img.pokemondb.net/sprites/sun-moon/icon/misdreavus.png
Unown|https://img.pokemondb.net/sprites/sun-moon/icon/unown.png
Wobbuffet|https://img.pokemondb.net/sprites/sun-moon/icon/wobbuffet.png
Girafarig|https://img.pokemondb.net/sprites/sun-moon/icon/girafarig.png
Pineco|https://img.pokemondb.net/sprites/sun-moon/icon/pineco.png
Forretress|https://img.pokemondb.net/sprites/sun-moon/icon/forretress.png
Dunsparce|https://img.pokemondb.net/sprites/sun-moon/icon/dunsparce.png
Gligar|https://img.pokemondb.net/sprites/sun-moon/icon/gligar.png
Steelix|https://img.pokemondb.net/sprites/sun-moon/icon/steelix.png
Snubbull|https://img.pokemondb.net/sprites/sun-moon/icon/snubbull.png
Granbull|https://img.pokemondb.net/sprites/sun-moon/icon/granbull.png
Qwilfish|https://img.pokemondb.net/sprites/sun-moon/icon/qwilfish.png
Scizor|https://img.pokemondb.net/sprites/sun-moon/icon/scizor.png
Shuckle|https://img.pokemondb.net/sprites/sun-moon/icon/shuckle.png
Heracross|https://img.pokemondb.net/sprites/sun-moon/icon/heracross.png
Sneasel|https://img.pokemondb.net/sprites/sun-moon/icon/sneasel.png
Teddiursa|https://img.pokemondb.net/sprites/sun-moon/icon/teddiursa.png
Ursaring|https://img.pokemondb.net/sprites/sun-moon/icon/ursaring.png
Slugma|https://img.pokemondb.net/sprites/sun-moon/icon/slugma.png
Magcargo|https://img.pokemondb.net/sprites/sun-moon/icon/magcargo.png
Swinub|https://img.pokemondb.net/sprites/sun-moon/icon/swinub.png
Piloswine|https://img.pokemondb.net/sprites/sun-moon/icon/piloswine.png
Corsola|https://img.pokemondb.net/sprites/sun-moon/icon/corsola.png
Remoraid|https://img.pokemondb.net/sprites/sun-moon/icon/remoraid.png
Octillery|https://img.pokemondb.net/sprites/sun-moon/icon/octillery.png
Delibird|https://img.pokemondb.net/sprites/sun-moon/icon/delibird.png
Mantine|https://img.pokemondb.net/sprites/sun-moon/icon/mantine.png
Skarmory|https://img.pokemondb.net/sprites/sun-moon/icon/skarmory.png
Houndour|https://img.pokemondb.net/sprites/sun-moon/icon/houndour.png
Houndoom|https://img.pokemondb.net/sprites/sun-moon/icon/houndoom.png
Kingdra|https://img.pokemondb.net/sprites/sun-moon/icon/kingdra.png
Phanpy|https://img.pokemondb.net/sprites/sun-moon/icon/phanpy.png
Donphan|https://img.pokemondb.net/sprites/sun-moon/icon/donphan.png
Porygon2|https://img.pokemondb.net/sprites/sun-moon/icon/porygon2.png
Stantler|https://img.pokemondb.net/sprites/sun-moon/icon/stantler.png
Smeargle|https://img.pokemondb.net/sprites/sun-moon/icon/smeargle.png
Tyrogue|https://img.pokemondb.net/sprites/sun-moon/icon/tyrogue.png
Hitmontop|https://img.pokemondb.net/sprites/sun-moon/icon/hitmontop.png
Smoochum|https://img.pokemondb.net/sprites/sun-moon/icon/smoochum.png
Elekid|https://img.pokemondb.net/sprites/sun-moon/icon/elekid.png
Magby|https://img.pokemondb.net/sprites/sun-moon/icon/magby.png
Miltank|https://img.pokemondb.net/sprites/sun-moon/icon/miltank.png
Blissey|https://img.pokemondb.net/sprites/sun-moon/icon/blissey.png
Raikou|https://img.pokemondb.net/sprites/sun-moon/icon/raikou.png
Entei|https://img.pokemondb.net/sprites/sun-moon/icon/entei.png
Suicune|https://img.pokemondb.net/sprites/sun-moon/icon/suicune.png
Larvitar|https://img.pokemondb.net/sprites/sun-moon/icon/larvitar.png
Pupitar|https://img.pokemondb.net/sprites/sun-moon/icon/pupitar.png
Tyranitar|https://img.pokemondb.net/sprites/sun-moon/icon/tyranitar.png
Lugia|https://img.pokemondb.net/sprites/sun-moon/icon/lugia.png
Ho-oh|https://img.pokemondb.net/sprites/sun-moon/icon/ho-oh.png
Celebi|https://img.pokemondb.net/sprites/sun-moon/icon/celebi.png
Treecko|https://img.pokemondb.net/sprites/sun-moon/icon/treecko.png
Grovyle|https://img.pokemondb.net/sprites/sun-moon/icon/grovyle.png
Sceptile|https://img.pokemondb.net/sprites/sun-moon/icon/sceptile.png
Torchic|https://img.pokemondb.net/sprites/sun-moon/icon/torchic.png
Combusken|https://img.pokemondb.net/sprites/sun-moon/icon/combusken.png
Blaziken|https://img.pokemondb.net/sprites/sun-moon/icon/blaziken.png
Mudkip|https://img.pokemondb.net/sprites/sun-moon/icon/mudkip.png
Marshtomp|https://img.pokemondb.net/sprites/sun-moon/icon/marshtomp.png
Swampert|https://img.pokemondb.net/sprites/sun-moon/icon/swampert.png
Poochyena|https://img.pokemondb.net/sprites/sun-moon/icon/poochyena.png
Mightyena|https://img.pokemondb.net/sprites/sun-moon/icon/mightyena.png
Zigzagoon|https://img.pokemondb.net/sprites/sun-moon/icon/zigzagoon.png
Linoone|https://img.pokemondb.net/sprites/sun-moon/icon/linoone.png
Wurmple|https://img.pokemondb.net/sprites/sun-moon/icon/wurmple.png
Silcoon|https://img.pokemondb.net/sprites/sun-moon/icon/silcoon.png
Beautifly|https://img.pokemondb.net/sprites/sun-moon/icon/beautifly.png
Cascoon|https://img.pokemondb.net/sprites/sun-moon/icon/cascoon.png
Dustox|https://img.pokemondb.net/sprites/sun-moon/icon/dustox.png
Lotad|https://img.pokemondb.net/sprites/sun-moon/icon/lotad.png
Lombre|https://img.pokemondb.net/sprites/sun-moon/icon/lombre.png
Ludicolo|https://img.pokemondb.net/sprites/sun-moon/icon/ludicolo.png
Seedot|https://img.pokemondb.net/sprites/sun-moon/icon/seedot.png
Nuzleaf|https://img.pokemondb.net/sprites/sun-moon/icon/nuzleaf.png
Shiftry|https://img.pokemondb.net/sprites/sun-moon/icon/shiftry.png
Taillow|https://img.pokemondb.net/sprites/sun-moon/icon/taillow.png
Swellow|https://img.pokemondb.net/sprites/sun-moon/icon/swellow.png
Wingull|https://img.pokemondb.net/sprites/sun-moon/icon/wingull.png
Pelipper|https://img.pokemondb.net/sprites/sun-moon/icon/pelipper.png
Ralts|https://img.pokemondb.net/sprites/sun-moon/icon/ralts.png
Kirlia|https://img.pokemondb.net/sprites/sun-moon/icon/kirlia.png
Gardevoir|https://img.pokemondb.net/sprites/sun-moon/icon/gardevoir.png
Surskit|https://img.pokemondb.net/sprites/sun-moon/icon/surskit.png
Masquerain|https://img.pokemondb.net/sprites/sun-moon/icon/masquerain.png
Shroomish|https://img.pokemondb.net/sprites/sun-moon/icon/shroomish.png
Breloom|https://img.pokemondb.net/sprites/sun-moon/icon/breloom.png
Slakoth|https://img.pokemondb.net/sprites/sun-moon/icon/slakoth.png
Vigoroth|https://img.pokemondb.net/sprites/sun-moon/icon/vigoroth.png
Slaking|https://img.pokemondb.net/sprites/sun-moon/icon/slaking.png
Nincada|https://img.pokemondb.net/sprites/sun-moon/icon/nincada.png
Ninjask|https://img.pokemondb.net/sprites/sun-moon/icon/ninjask.png
Shedinja|https://img.pokemondb.net/sprites/sun-moon/icon/shedinja.png
Whismur|https://img.pokemondb.net/sprites/sun-moon/icon/whismur.png
Loudred|https://img.pokemondb.net/sprites/sun-moon/icon/loudred.png
Exploud|https://img.pokemondb.net/sprites/sun-moon/icon/exploud.png
Makuhita|https://img.pokemondb.net/sprites/sun-moon/icon/makuhita.png
Hariyama|https://img.pokemondb.net/sprites/sun-moon/icon/hariyama.png
Azurill|https://img.pokemondb.net/sprites/sun-moon/icon/azurill.png
Nosepass|https://img.pokemondb.net/sprites/sun-moon/icon/nosepass.png
Skitty|https://img.pokemondb.net/sprites/sun-moon/icon/skitty.png
Delcatty|https://img.pokemondb.net/sprites/sun-moon/icon/delcatty.png
Sableye|https://img.pokemondb.net/sprites/sun-moon/icon/sableye.png
Mawile|https://img.pokemondb.net/sprites/sun-moon/icon/mawile.png
Aron|https://img.pokemondb.net/sprites/sun-moon/icon/aron.png
Lairon|https://img.pokemondb.net/sprites/sun-moon/icon/lairon.png
Aggron|https://img.pokemondb.net/sprites/sun-moon/icon/aggron.png
Meditite|https://img.pokemondb.net/sprites/sun-moon/icon/meditite.png
Medicham|https://img.pokemondb.net/sprites/sun-moon/icon/medicham.png
Electrike|https://img.pokemondb.net/sprites/sun-moon/icon/electrike.png
Manectric|https://img.pokemondb.net/sprites/sun-moon/icon/manectric.png
Plusle|https://img.pokemondb.net/sprites/sun-moon/icon/plusle.png
Minun|https://img.pokemondb.net/sprites/sun-moon/icon/minun.png
Volbeat|https://img.pokemondb.net/sprites/sun-moon/icon/volbeat.png
Illumise|https://img.pokemondb.net/sprites/sun-moon/icon/illumise.png
Roselia|https://img.pokemondb.net/sprites/sun-moon/icon/roselia.png
Gulpin|https://img.pokemondb.net/sprites/sun-moon/icon/gulpin.png
Swalot|https://img.pokemondb.net/sprites/sun-moon/icon/swalot.png
Carvanha|https://img.pokemondb.net/sprites/sun-moon/icon/carvanha.png
Sharpedo|https://img.pokemondb.net/sprites/sun-moon/icon/sharpedo.png
Wailmer|https://img.pokemondb.net/sprites/sun-moon/icon/wailmer.png
Wailord|https://img.pokemondb.net/sprites/sun-moon/icon/wailord.png
Numel|https://img.pokemondb.net/sprites/sun-moon/icon/numel.png
Camerupt|https://img.pokemondb.net/sprites/sun-moon/icon/camerupt.png
Torkoal|https://img.pokemondb.net/sprites/sun-moon/icon/torkoal.png
Spoink|https://img.pokemondb.net/sprites/sun-moon/icon/spoink.png
Grumpig|https://img.pokemondb.net/sprites/sun-moon/icon/grumpig.png
Spinda|https://img.pokemondb.net/sprites/sun-moon/icon/spinda.png
Trapinch|https://img.pokemondb.net/sprites/sun-moon/icon/trapinch.png
Vibrava|https://img.pokemondb.net/sprites/sun-moon/icon/vibrava.png
Flygon|https://img.pokemondb.net/sprites/sun-moon/icon/flygon.png
Cacnea|https://img.pokemondb.net/sprites/sun-moon/icon/cacnea.png
Cacturne|https://img.pokemondb.net/sprites/sun-moon/icon/cacturne.png
Swablu|https://img.pokemondb.net/sprites/sun-moon/icon/swablu.png
Altaria|https://img.pokemondb.net/sprites/sun-moon/icon/altaria.png
Zangoose|https://img.pokemondb.net/sprites/sun-moon/icon/zangoose.png
Seviper|https://img.pokemondb.net/sprites/sun-moon/icon/seviper.png
Lunatone|https://img.pokemondb.net/sprites/sun-moon/icon/lunatone.png
Solrock|https://img.pokemondb.net/sprites/sun-moon/icon/solrock.png
Barboach|https://img.pokemondb.net/sprites/sun-moon/icon/barboach.png
Whiscash|https://img.pokemondb.net/sprites/sun-moon/icon/whiscash.png
Corphish|https://img.pokemondb.net/sprites/sun-moon/icon/corphish.png
Crawdaunt|https://img.pokemondb.net/sprites/sun-moon/icon/crawdaunt.png
Baltoy|https://img.pokemondb.net/sprites/sun-moon/icon/baltoy.png
Claydol|https://img.pokemondb.net/sprites/sun-moon/icon/claydol.png
Lileep|https://img.pokemondb.net/sprites/sun-moon/icon/lileep.png
Cradily|https://img.pokemondb.net/sprites/sun-moon/icon/cradily.png
Anorith|https://img.pokemondb.net/sprites/sun-moon/icon/anorith.png
Armaldo|https://img.pokemondb.net/sprites/sun-moon/icon/armaldo.png
Feebas|https://img.pokemondb.net/sprites/sun-moon/icon/feebas.png
Milotic|https://img.pokemondb.net/sprites/sun-moon/icon/milotic.png
Castform|https://img.pokemondb.net/sprites/sun-moon/icon/castform.png
Kecleon|https://img.pokemondb.net/sprites/sun-moon/icon/kecleon.png
Shuppet|https://img.pokemondb.net/sprites/sun-moon/icon/shuppet.png
Banette|https://img.pokemondb.net/sprites/sun-moon/icon/banette.png
Duskull|https://img.pokemondb.net/sprites/sun-moon/icon/duskull.png
Dusclops|https://img.pokemondb.net/sprites/sun-moon/icon/dusclops.png
Tropius|https://img.pokemondb.net/sprites/sun-moon/icon/tropius.png
Chimecho|https://img.pokemondb.net/sprites/sun-moon/icon/chimecho.png
Absol|https://img.pokemondb.net/sprites/sun-moon/icon/absol.png
Wynaut|https://img.pokemondb.net/sprites/sun-moon/icon/wynaut.png
Snorunt|https://img.pokemondb.net/sprites/sun-moon/icon/snorunt.png
Glalie|https://img.pokemondb.net/sprites/sun-moon/icon/glalie.png
Spheal|https://img.pokemondb.net/sprites/sun-moon/icon/spheal.png
Sealeo|https://img.pokemondb.net/sprites/sun-moon/icon/sealeo.png
Walrein|https://img.pokemondb.net/sprites/sun-moon/icon/walrein.png
Clamperl|https://img.pokemondb.net/sprites/sun-moon/icon/clamperl.png
Huntail|https://img.pokemondb.net/sprites/sun-moon/icon/huntail.png
Gorebyss|https://img.pokemondb.net/sprites/sun-moon/icon/gorebyss.png
Relicanth|https://img.pokemondb.net/sprites/sun-moon/icon/relicanth.png
Luvdisc|https://img.pokemondb.net/sprites/sun-moon/icon/luvdisc.png
Bagon|https://img.pokemondb.net/sprites/sun-moon/icon/bagon.png
Shelgon|https://img.pokemondb.net/sprites/sun-moon/icon/shelgon.png
Salamence|https://img.pokemondb.net/sprites/sun-moon/icon/salamence.png
Beldum|https://img.pokemondb.net/sprites/sun-moon/icon/beldum.png
Metang|https://img.pokemondb.net/sprites/sun-moon/icon/metang.png
